"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"Base experiment"
"02/24/2024 21:34:05:382 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"[run number]","average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","count turtles with [treated?]","count turtles with [infected?]","count turtles with [drugs?]","count turtles with [known?]","count turtles with [infected? and not known?]","count turtles with [gender = 1 and infected?]","count turtles with [shape = ""person lefty"" and infected?]","count turtles with [shape = ""person righty"" and infected?]","count turtles with [infected? and drugs?]","count turtles with [gender = 1]","count turtles with [gender = 0]","count turtles with [shape = ""person lefty""]","count turtles with [shape = ""person righty""]"
"3","3","1","1","4","5000","4","523","14235","4836","4883","63","4881","2","2427","1176","1280","59","2506","2494","1214","1280"
"4","3","1","1","4","5000","4","523","14235","4758","4814","63","4813","1","2409","1230","1175","59","2527","2473","1298","1175"
"7","3","1","1","4","5000","4","523","13870","4779","4834","63","4830","4","2417","1221","1196","61","2511","2489","1292","1197"
"6","3","1","1","4","5000","4","523","14965","4852","4895","63","4893","2","2476","1156","1263","61","2542","2458","1195","1263"
"16","3","1","1","4","5000","4","523","14600","4802","4868","63","4867","1","2430","1210","1228","60","2518","2482","1254","1228"
"8","3","1","1","4","5000","4","523","14235","4799","4859","63","4859","0","2342","1285","1232","61","2431","2569","1337","1232"
"10","3","1","1","4","5000","4","523","15330","4887","4926","63","4925","1","2401","1264","1261","62","2455","2545","1284","1261"
"14","3","1","1","4","5000","4","523","15330","4859","4903","63","4902","1","2451","1237","1215","63","2517","2483","1268","1215"
"9","3","1","1","4","5000","4","523","14600","4810","4868","63","4868","0","2462","1176","1230","60","2552","2448","1218","1230"
"2","3","1","1","4","5000","4","523","14600","4842","4888","63","4887","1","2449","1225","1214","61","2526","2474","1260","1214"
"15","3","1","1","4","5000","4","523","14600","4834","4882","63","4881","1","2423","1196","1263","61","2498","2502","1239","1263"
"11","3","1","1","4","5000","4","523","17155","4884","4923","63","4923","0","2496","1225","1202","61","2551","2449","1247","1202"
"5","3","1","1","4","5000","4","523","16790","4918","4940","63","4940","0","2442","1224","1274","63","2486","2514","1240","1274"
"12","3","1","1","4","5000","4","523","17520","4916","4939","63","4939","0","2467","1241","1231","63","2512","2488","1257","1231"
"13","3","1","1","4","5000","4","523","14600","4800","4852","63","4850","2","2434","1198","1220","61","2527","2473","1253","1220"
"3","3","1","1","4","5000","4","523","14600","4855","4890","63","4889","1","2434","1176","1280","60","2506","2494","1214","1280"
"4","3","1","1","4","5000","4","523","14600","4773","4825","63","4824","1","2412","1238","1175","59","2527","2473","1298","1175"
"6","3","1","1","4","5000","4","523","15330","4863","4904","63","4903","1","2478","1163","1263","61","2542","2458","1195","1263"
"7","3","1","1","4","5000","4","523","14235","4792","4841","63","4838","3","2421","1224","1196","61","2511","2489","1292","1197"
"16","3","1","1","4","5000","4","523","14965","4821","4879","63","4877","2","2437","1214","1228","60","2518","2482","1254","1228"
"10","3","1","1","4","5000","4","523","15695","4894","4928","63","4928","0","2402","1265","1261","62","2455","2545","1284","1261"
"8","3","1","1","4","5000","4","523","14600","4816","4869","63","4869","0","2348","1289","1232","61","2431","2569","1337","1232"
"14","3","1","1","4","5000","4","523","15695","4877","4910","63","4909","1","2457","1238","1215","63","2517","2483","1268","1215"
"9","3","1","1","4","5000","4","523","14965","4823","4878","63","4878","0","2470","1178","1230","60","2552","2448","1218","1230"
"11","3","1","1","4","5000","4","523","17520","4891","4926","63","4926","0","2496","1228","1202","61","2551","2449","1247","1202"
"2","3","1","1","4","5000","4","523","14965","4858","4896","63","4894","2","2455","1227","1214","61","2526","2474","1260","1214"
"15","3","1","1","4","5000","4","523","14965","4849","4889","63","4888","1","2427","1199","1263","61","2498","2502","1239","1263"
"5","3","1","1","4","5000","4","523","17155","4922","4944","63","4944","0","2445","1225","1274","63","2486","2514","1240","1274"
"12","3","1","1","4","5000","4","523","17885","4923","4947","63","4947","0","2473","1243","1231","63","2512","2488","1257","1231"
"13","3","1","1","4","5000","4","523","14965","4816","4860","63","4859","1","2442","1198","1220","61","2527","2473","1253","1220"
"3","3","1","1","4","5000","4","523","14965","4866","4900","63","4899","1","2442","1178","1280","60","2506","2494","1214","1280"
"4","3","1","1","4","5000","4","523","14965","4789","4843","63","4841","2","2427","1241","1175","59","2527","2473","1298","1175"
"6","3","1","1","4","5000","4","523","15695","4875","4912","63","4912","0","2484","1165","1263","61","2542","2458","1195","1263"
"7","3","1","1","4","5000","4","523","14600","4803","4851","63","4849","2","2427","1227","1197","61","2511","2489","1292","1197"
"10","3","1","1","4","5000","4","523","16060","4905","4932","63","4932","0","2405","1266","1261","62","2455","2545","1284","1261"
"16","3","1","1","4","5000","4","523","15330","4837","4893","63","4891","2","2445","1220","1228","61","2518","2482","1254","1228"
"8","3","1","1","4","5000","4","523","14965","4834","4877","63","4876","1","2353","1292","1232","61","2431","2569","1337","1232"
"14","3","1","1","4","5000","4","523","16060","4892","4918","63","4917","1","2462","1241","1215","63","2517","2483","1268","1215"
"11","3","1","1","4","5000","4","523","17885","4902","4932","63","4932","0","2501","1229","1202","61","2551","2449","1247","1202"
"5","3","1","1","4","5000","4","523","17520","4928","4951","63","4951","0","2450","1227","1274","63","2486","2514","1240","1274"
"9","3","1","1","4","5000","4","523","15330","4842","4883","63","4883","0","2472","1181","1230","60","2552","2448","1218","1230"
"12","3","1","1","4","5000","4","523","18250","4929","4948","63","4948","0","2474","1243","1231","63","2512","2488","1257","1231"
"2","3","1","1","4","5000","4","523","15330","4874","4904","63","4903","1","2461","1229","1214","62","2526","2474","1260","1214"
"15","3","1","1","4","5000","4","523","15330","4862","4899","63","4899","0","2432","1204","1263","61","2498","2502","1239","1263"
"13","3","1","1","4","5000","4","523","15330","4829","4871","63","4871","0","2452","1199","1220","61","2527","2473","1253","1220"
"3","3","1","1","4","5000","4","523","15330","4873","4905","63","4903","2","2445","1180","1280","60","2506","2494","1214","1280"
"6","3","1","1","4","5000","4","523","16060","4888","4916","63","4916","0","2485","1168","1263","62","2542","2458","1195","1263"
"4","3","1","1","4","5000","4","523","15330","4806","4853","63","4852","1","2434","1244","1175","60","2527","2473","1298","1175"
"10","3","1","1","4","5000","4","523","16425","4916","4939","63","4938","1","2410","1268","1261","62","2455","2545","1284","1261"
"16","3","1","1","4","5000","4","523","15695","4853","4902","63","4901","1","2451","1223","1228","61","2518","2482","1254","1228"
"7","3","1","1","4","5000","4","523","14965","4821","4864","63","4864","0","2434","1233","1197","61","2511","2489","1292","1197"
"11","3","1","1","4","5000","4","523","18250","4909","4937","63","4937","0","2505","1230","1202","61","2551","2449","1247","1202"
"14","3","1","1","4","5000","4","523","16425","4898","4923","63","4923","0","2465","1243","1215","63","2517","2483","1268","1215"
"8","3","1","1","4","5000","4","523","15330","4849","4892","63","4892","0","2362","1298","1232","62","2431","2569","1337","1232"
"5","3","1","1","4","5000","4","523","17885","4934","4954","63","4953","1","2452","1228","1274","63","2486","2514","1240","1274"
"12","3","1","1","4","5000","4","523","18615","4937","4954","63","4954","0","2479","1244","1231","63","2512","2488","1257","1231"
"9","3","1","1","4","5000","4","523","15695","4854","4894","63","4893","1","2483","1181","1230","60","2552","2448","1218","1230"
"2","3","1","1","4","5000","4","523","15695","4882","4911","63","4910","1","2465","1232","1214","62","2526","2474","1260","1214"
"15","3","1","1","4","5000","4","523","15695","4874","4912","63","4912","0","2440","1209","1263","61","2498","2502","1239","1263"
"13","3","1","1","4","5000","4","523","15695","4842","4880","63","4880","0","2458","1202","1220","62","2527","2473","1253","1220"
"6","3","1","1","4","5000","4","523","16425","4897","4928","63","4927","1","2495","1170","1263","62","2542","2458","1195","1263"
"3","3","1","1","4","5000","4","523","15695","4884","4914","63","4913","1","2450","1184","1280","60","2506","2494","1214","1280"
"4","3","1","1","4","5000","4","523","15695","4817","4859","63","4859","0","2440","1244","1175","60","2527","2473","1298","1175"
"10","3","1","1","4","5000","4","523","16790","4926","4945","63","4945","0","2415","1269","1261","63","2455","2545","1284","1261"
"11","3","1","1","4","5000","4","523","18615","4923","4941","63","4941","0","2507","1232","1202","61","2551","2449","1247","1202"
"16","3","1","1","4","5000","4","523","16060","4868","4912","63","4912","0","2459","1225","1228","61","2518","2482","1254","1228"
"7","3","1","1","4","5000","4","523","15330","4835","4871","63","4871","0","2438","1236","1197","61","2511","2489","1292","1197"
"14","3","1","1","4","5000","4","523","16790","4903","4930","63","4930","0","2470","1245","1215","63","2517","2483","1268","1215"
"5","3","1","1","4","5000","4","523","18250","4940","4957","63","4957","0","2454","1229","1274","63","2486","2514","1240","1274"
"12","3","1","1","4","5000","4","523","18980","4941","4955","63","4955","0","2480","1244","1231","63","2512","2488","1257","1231"
"8","3","1","1","4","5000","4","523","15695","4860","4905","63","4903","2","2368","1305","1232","62","2431","2569","1337","1232"
"9","3","1","1","4","5000","4","523","16060","4869","4902","63","4900","2","2488","1184","1230","60","2552","2448","1218","1230"
"2","3","1","1","4","5000","4","523","16060","4891","4918","63","4918","0","2472","1232","1214","62","2526","2474","1260","1214"
"15","3","1","1","4","5000","4","523","16060","4883","4918","63","4918","0","2444","1211","1263","61","2498","2502","1239","1263"
"13","3","1","1","4","5000","4","523","16060","4854","4884","63","4884","0","2462","1202","1220","62","2527","2473","1253","1220"
"11","3","1","1","4","5000","4","523","18980","4926","4943","63","4943","0","2508","1233","1202","61","2551","2449","1247","1202"
"6","3","1","1","4","5000","4","523","16790","4905","4934","63","4934","0","2499","1172","1263","62","2542","2458","1195","1263"
"10","3","1","1","4","5000","4","523","17155","4931","4948","63","4948","0","2416","1271","1261","63","2455","2545","1284","1261"
"4","3","1","1","4","5000","4","523","16060","4830","4869","63","4867","2","2447","1247","1175","60","2527","2473","1298","1175"
"3","3","1","1","4","5000","4","523","16060","4892","4923","63","4923","0","2457","1186","1280","60","2506","2494","1214","1280"
"12","3","1","1","4","5000","4","523","19345","4948","4959","63","4959","0","2482","1246","1231","63","2512","2488","1257","1231"
"5","3","1","1","4","5000","4","523","18615","4947","4960","63","4960","0","2456","1230","1274","63","2486","2514","1240","1274"
"16","3","1","1","4","5000","4","523","16425","4881","4917","63","4917","0","2461","1228","1228","61","2518","2482","1254","1228"
"7","3","1","1","4","5000","4","523","15695","4843","4882","63","4882","0","2443","1242","1197","61","2511","2489","1292","1197"
"14","3","1","1","4","5000","4","523","17155","4910","4935","63","4934","1","2473","1247","1215","63","2517","2483","1268","1215"
"8","3","1","1","4","5000","4","523","16060","4871","4907","63","4907","0","2369","1306","1232","62","2431","2569","1337","1232"
"9","3","1","1","4","5000","4","523","16425","4879","4913","63","4912","1","2496","1187","1230","61","2552","2448","1218","1230"
"2","3","1","1","4","5000","4","523","16425","4897","4919","63","4919","0","2472","1233","1214","62","2526","2474","1260","1214"
"15","3","1","1","4","5000","4","523","16425","4893","4925","63","4925","0","2448","1214","1263","61","2498","2502","1239","1263"
"11","3","1","1","4","5000","4","523","19345","4932","4948","63","4948","0","2512","1234","1202","61","2551","2449","1247","1202"
"13","3","1","1","4","5000","4","523","16425","4862","4889","63","4888","1","2464","1205","1220","62","2527","2473","1253","1220"
"6","3","1","1","4","5000","4","523","17155","4914","4939","63","4939","0","2502","1174","1263","62","2542","2458","1195","1263"
"12","3","1","1","4","5000","4","523","19710","4949","4964","63","4964","0","2486","1247","1231","63","2512","2488","1257","1231"
"10","3","1","1","4","5000","4","523","17520","4932","4950","63","4950","0","2417","1272","1261","63","2455","2545","1284","1261"
"5","3","1","1","4","5000","4","523","18980","4951","4963","63","4963","0","2458","1231","1274","63","2486","2514","1240","1274"
"4","3","1","1","4","5000","4","523","16425","4846","4877","63","4876","1","2452","1250","1175","60","2527","2473","1298","1175"
"3","3","1","1","4","5000","4","523","16425","4900","4929","63","4929","0","2462","1187","1280","60","2506","2494","1214","1280"
"16","3","1","1","4","5000","4","523","16790","4895","4928","63","4928","0","2468","1232","1228","61","2518","2482","1254","1228"
"14","3","1","1","4","5000","4","523","17520","4919","4939","63","4939","0","2477","1247","1215","63","2517","2483","1268","1215"
"7","3","1","1","4","5000","4","523","16060","4854","4894","63","4894","0","2451","1246","1197","61","2511","2489","1292","1197"
"8","3","1","1","4","5000","4","523","16425","4877","4919","63","4919","0","2378","1309","1232","63","2431","2569","1337","1232"
"9","3","1","1","4","5000","4","523","16790","4885","4919","63","4919","0","2498","1191","1230","62","2552","2448","1218","1230"
"2","3","1","1","4","5000","4","523","16790","4904","4929","63","4928","1","2477","1238","1214","62","2526","2474","1260","1214"
"15","3","1","1","4","5000","4","523","16790","4901","4932","63","4932","0","2452","1217","1263","61","2498","2502","1239","1263"
"11","3","1","1","4","5000","4","523","19710","4938","4953","63","4953","0","2515","1236","1202","61","2551","2449","1247","1202"
"12","3","1","1","4","5000","4","523","20075","4954","4968","63","4968","0","2489","1248","1231","63","2512","2488","1257","1231"
"5","3","1","1","4","5000","4","523","19345","4954","4965","63","4965","0","2460","1231","1274","63","2486","2514","1240","1274"
"1","3","1","1","4","5000","4","523","2190","829","1703","63","1555","148","738","380","585","24","2418","2582","1249","1333"
"13","3","1","1","4","5000","4","523","16790","4872","4895","63","4895","0","2469","1206","1220","62","2527","2473","1253","1220"
"6","3","1","1","4","5000","4","523","17520","4917","4947","63","4947","0","2509","1175","1263","62","2542","2458","1195","1263"
"10","3","1","1","4","5000","4","523","17885","4939","4953","63","4953","0","2419","1273","1261","63","2455","2545","1284","1261"
"4","3","1","1","4","5000","4","523","16790","4854","4885","63","4885","0","2456","1254","1175","60","2527","2473","1298","1175"
"14","3","1","1","4","5000","4","523","17885","4923","4944","63","4944","0","2478","1251","1215","63","2517","2483","1268","1215"
"3","3","1","1","4","5000","4","523","16790","4906","4934","63","4934","0","2465","1189","1280","61","2506","2494","1214","1280"
