"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"drug-tendency"
"02/27/2024 18:25:17:705 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"[run number]","average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","count turtles with [treated?]","count turtles with [infected?]","count turtles with [drugs?]","count turtles with [known?]","count turtles with [infected? and not known?]","count turtles with [gender = 1 and infected?]","count turtles with [shape = ""person lefty"" and infected?]","count turtles with [shape = ""person righty"" and infected?]","count turtles with [infected? and drugs?]","count turtles with [gender = 1]","count turtles with [gender = 0]","count turtles with [shape = ""person lefty""]","count turtles with [shape = ""person righty""]"
"4","3","0","1","4","5000","4","523","5110","2569","3439","0","3428","11","1586","789","1064","0","2498","2502","1245","1257"
"1","3","0","1","4","5000","4","523","4745","2412","3318","0","3304","14","1547","737","1034","0","2533","2467","1222","1245"
"7","3","0","1","4","5000","4","523","4745","2384","3297","0","3281","16","1538","733","1026","0","2550","2450","1196","1254"
"10","3","0","1","4","5000","4","523","5110","2664","3528","0","3516","12","1598","844","1086","0","2476","2524","1264","1260"
"11","3","0","1","4","5000","4","523","5110","2646","3495","0","3480","15","1661","757","1077","0","2560","2440","1212","1228"
"6","3","0","1","4","5000","4","523","5475","2795","3611","0","3600","11","1683","840","1088","0","2500","2500","1269","1231"
"13","3","0","1","4","5000","4","523","4380","2157","3170","0","3152","18","1405","748","1017","0","2398","2602","1318","1284"
"9","3","0","1","4","5000","4","523","5110","2691","3572","0","3562","10","1601","857","1114","0","2426","2574","1293","1281"
"8","3","0","1","4","5000","4","523","5110","2700","3567","0","3559","8","1645","821","1101","0","2493","2507","1254","1253"
"5","3","0","1","4","5000","4","523","4745","2398","3297","0","3276","21","1567","715","1015","0","2546","2454","1230","1224"
"14","3","0","1","4","5000","4","523","5110","2505","3410","0","3399","11","1520","823","1067","0","2498","2502","1249","1253"
"3","3","0","1","4","5000","4","523","5475","2857","3615","0","3606","9","1636","866","1113","0","2464","2536","1274","1262"
"12","3","0","1","4","5000","4","523","5475","2717","3510","0","3499","11","1624","835","1051","0","2531","2469","1273","1196"
"16","3","0","1","4","5000","4","523","5110","2546","3391","0","3380","11","1569","785","1037","0","2530","2470","1242","1228"
"2","3","0","1","4","5000","4","523","4380","2085","3058","0","3044","14","1402","704","952","0","2510","2490","1235","1255"
"15","3","0","1","4","5000","4","523","5840","3021","3671","0","3668","3","1717","847","1107","0","2523","2477","1254","1223"
"4","3","0","1","4","5000","4","523","5475","2820","3603","0","3597","6","1672","833","1098","0","2498","2502","1245","1257"
"1","3","0","1","4","5000","4","523","5110","2666","3504","0","3492","12","1646","777","1081","0","2533","2467","1222","1245"
"7","3","0","1","4","5000","4","523","5110","2634","3480","0","3470","10","1641","774","1065","0","2550","2450","1196","1254"
"10","3","0","1","4","5000","4","523","5475","2922","3681","0","3672","9","1675","885","1121","0","2476","2524","1264","1260"
"11","3","0","1","4","5000","4","523","5475","2904","3650","0","3638","12","1740","811","1099","0","2560","2440","1212","1228"
"6","3","0","1","4","5000","4","523","5840","3044","3759","0","3750","9","1756","881","1122","0","2500","2500","1269","1231"
"9","3","0","1","4","5000","4","523","5475","2964","3750","0","3741","9","1682","913","1155","0","2426","2574","1293","1281"
"13","3","0","1","4","5000","4","523","4745","2435","3362","0","3349","13","1486","805","1071","0","2398","2602","1318","1284"
"8","3","0","1","4","5000","4","523","5475","2932","3727","0","3716","11","1735","863","1129","0","2493","2507","1254","1253"
"5","3","0","1","4","5000","4","523","5110","2635","3487","0","3467","20","1665","764","1058","0","2546","2454","1230","1224"
"14","3","0","1","4","5000","4","523","5475","2771","3594","0","3585","9","1615","874","1105","0","2498","2502","1249","1253"
"3","3","0","1","4","5000","4","523","5840","3103","3768","0","3759","9","1716","900","1152","0","2464","2536","1274","1262"
"12","3","0","1","4","5000","4","523","5840","2974","3668","0","3651","17","1706","872","1090","0","2531","2469","1273","1196"
"15","3","0","1","4","5000","4","523","6205","3201","3798","0","3796","2","1788","881","1129","0","2523","2477","1254","1223"
"16","3","0","1","4","5000","4","523","5475","2774","3589","0","3581","8","1675","829","1085","0","2530","2470","1242","1228"
"4","3","0","1","4","5000","4","523","5840","3063","3769","0","3759","10","1766","865","1138","0","2498","2502","1245","1257"
"1","3","0","1","4","5000","4","523","5475","2907","3664","0","3655","9","1743","811","1110","0","2533","2467","1222","1245"
"2","3","0","1","4","5000","4","523","4745","2375","3260","0","3247","13","1493","748","1019","0","2510","2490","1235","1255"
"7","3","0","1","4","5000","4","523","5475","2874","3659","0","3649","10","1729","819","1111","0","2550","2450","1196","1254"
"10","3","0","1","4","5000","4","523","5840","3155","3809","0","3801","8","1743","914","1152","0","2476","2524","1264","1260"
"6","3","0","1","4","5000","4","523","6205","3268","3886","0","3877","9","1827","917","1142","0","2500","2500","1269","1231"
"11","3","0","1","4","5000","4","523","5840","3151","3800","0","3795","5","1820","847","1133","0","2560","2440","1212","1228"
"9","3","0","1","4","5000","4","523","5840","3219","3893","0","3885","8","1758","952","1183","0","2426","2574","1293","1281"
"8","3","0","1","4","5000","4","523","5840","3170","3849","0","3841","8","1790","901","1158","0","2493","2507","1254","1253"
"13","3","0","1","4","5000","4","523","5110","2693","3568","0","3557","11","1593","860","1115","0","2398","2602","1318","1284"
"5","3","0","1","4","5000","4","523","5475","2887","3653","0","3635","18","1747","811","1095","0","2546","2454","1230","1224"
"14","3","0","1","4","5000","4","523","5840","3034","3762","0","3750","12","1715","915","1132","0","2498","2502","1249","1253"
"3","3","0","1","4","5000","4","523","6205","3310","3894","0","3887","7","1789","929","1176","0","2464","2536","1274","1262"
"15","3","0","1","4","5000","4","523","6570","3401","3900","0","3897","3","1848","908","1144","0","2523","2477","1254","1223"
"12","3","0","1","4","5000","4","523","6205","3159","3796","0","3788","8","1782","903","1111","0","2531","2469","1273","1196"
"16","3","0","1","4","5000","4","523","5840","3018","3746","0","3738","8","1752","869","1125","0","2530","2470","1242","1228"
"4","3","0","1","4","5000","4","523","6205","3273","3894","0","3884","10","1824","910","1160","0","2498","2502","1245","1257"
"1","3","0","1","4","5000","4","523","5840","3141","3811","0","3806","5","1810","858","1143","0","2533","2467","1222","1245"
"7","3","0","1","4","5000","4","523","5840","3118","3812","0","3805","7","1797","871","1144","0","2550","2450","1196","1254"
"10","3","0","1","4","5000","4","523","6205","3363","3935","0","3928","7","1816","947","1172","0","2476","2524","1264","1260"
"6","3","0","1","4","5000","4","523","6570","3451","4002","0","3996","6","1892","952","1158","0","2500","2500","1269","1231"
"11","3","0","1","4","5000","4","523","6205","3350","3915","0","3911","4","1879","876","1160","0","2560","2440","1212","1228"
"2","3","0","1","4","5000","4","523","5110","2617","3448","0","3435","13","1586","793","1069","0","2510","2490","1235","1255"
"9","3","0","1","4","5000","4","523","6205","3408","4012","0","4004","8","1817","992","1203","0","2426","2574","1293","1281"
"8","3","0","1","4","5000","4","523","6205","3412","3970","0","3957","13","1858","931","1181","0","2493","2507","1254","1253"
"13","3","0","1","4","5000","4","523","5475","2947","3735","0","3728","7","1668","913","1154","0","2398","2602","1318","1284"
"14","3","0","1","4","5000","4","523","6205","3235","3884","0","3875","9","1784","937","1163","0","2498","2502","1249","1253"
"3","3","0","1","4","5000","4","523","6570","3485","4004","0","3999","5","1843","961","1200","0","2464","2536","1274","1262"
"15","3","0","1","4","5000","4","523","6935","3549","3988","0","3987","1","1903","927","1158","0","2523","2477","1254","1223"
"5","3","0","1","4","5000","4","523","5840","3130","3792","0","3782","10","1819","842","1131","0","2546","2454","1230","1224"
"12","3","0","1","4","5000","4","523","6570","3349","3918","0","3911","7","1849","938","1131","0","2531","2469","1273","1196"
"4","3","0","1","4","5000","4","523","6570","3466","4006","0","3995","11","1882","944","1180","0","2498","2502","1245","1257"
"16","3","0","1","4","5000","4","523","6205","3221","3871","0","3865","6","1815","910","1146","0","2530","2470","1242","1228"
"1","3","0","1","4","5000","4","523","6205","3351","3942","0","3937","5","1872","898","1172","0","2533","2467","1222","1245"
"6","3","0","1","4","5000","4","523","6935","3636","4091","0","4088","3","1936","982","1173","0","2500","2500","1269","1231"
"7","3","0","1","4","5000","4","523","6205","3334","3939","0","3930","9","1869","893","1177","0","2550","2450","1196","1254"
"11","3","0","1","4","5000","4","523","6570","3521","4025","0","4022","3","1944","903","1178","0","2560","2440","1212","1228"
"10","3","0","1","4","5000","4","523","6570","3554","4067","0","4058","9","1896","974","1197","0","2476","2524","1264","1260"
"9","3","0","1","4","5000","4","523","6570","3607","4126","0","4120","6","1879","1028","1219","0","2426","2574","1293","1281"
"8","3","0","1","4","5000","4","523","6570","3596","4083","0","4068","15","1927","955","1201","0","2493","2507","1254","1253"
"2","3","0","1","4","5000","4","523","5475","2835","3619","0","3610","9","1670","839","1110","0","2510","2490","1235","1255"
"15","3","0","1","4","5000","4","523","7300","3700","4081","0","4077","4","1952","957","1172","0","2523","2477","1254","1223"
"3","3","0","1","4","5000","4","523","6935","3648","4114","0","4108","6","1915","985","1214","0","2464","2536","1274","1262"
"14","3","0","1","4","5000","4","523","6570","3434","3990","0","3983","7","1849","964","1177","0","2498","2502","1249","1253"
"13","3","0","1","4","5000","4","523","5840","3202","3876","0","3871","5","1737","953","1186","0","2398","2602","1318","1284"
"5","3","0","1","4","5000","4","523","6205","3329","3929","0","3920","9","1894","882","1153","0","2546","2454","1230","1224"
"4","3","0","1","4","5000","4","523","6935","3626","4099","0","4094","5","1926","976","1197","0","2498","2502","1245","1257"
"12","3","0","1","4","5000","4","523","6935","3535","4021","0","4018","3","1912","963","1146","0","2531","2469","1273","1196"
"6","3","0","1","4","5000","4","523","7300","3790","4189","0","4187","2","1994","1013","1182","0","2500","2500","1269","1231"
"16","3","0","1","4","5000","4","523","6570","3417","4005","0","3997","8","1895","943","1167","0","2530","2470","1242","1228"
"1","3","0","1","4","5000","4","523","6570","3534","4049","0","4043","6","1934","924","1191","0","2533","2467","1222","1245"
"7","3","0","1","4","5000","4","523","6570","3509","4052","0","4046","6","1934","921","1197","0","2550","2450","1196","1254"
"11","3","0","1","4","5000","4","523","6935","3676","4122","0","4116","6","2002","929","1191","0","2560","2440","1212","1228"
"10","3","0","1","4","5000","4","523","6935","3706","4151","0","4142","9","1949","994","1208","0","2476","2524","1264","1260"
"9","3","0","1","4","5000","4","523","6935","3777","4219","0","4217","2","1931","1053","1235","0","2426","2574","1293","1281"
"8","3","0","1","4","5000","4","523","6935","3747","4171","0","4166","5","1978","978","1215","0","2493","2507","1254","1253"
"15","3","0","1","4","5000","4","523","7665","3818","4167","0","4161","6","1998","984","1185","0","2523","2477","1254","1223"
"3","3","0","1","4","5000","4","523","7300","3790","4219","0","4214","5","1975","1018","1226","0","2464","2536","1274","1262"
"2","3","0","1","4","5000","4","523","5840","3100","3768","0","3755","13","1751","873","1144","0","2510","2490","1235","1255"
"14","3","0","1","4","5000","4","523","6935","3620","4091","0","4084","7","1903","992","1196","0","2498","2502","1249","1253"
"13","3","0","1","4","5000","4","523","6205","3399","3993","0","3988","5","1804","979","1210","0","2398","2602","1318","1284"
"5","3","0","1","4","5000","4","523","6570","3512","4047","0","4042","5","1962","913","1172","0","2546","2454","1230","1224"
"4","3","0","1","4","5000","4","523","7300","3785","4194","0","4191","3","1983","1000","1211","0","2498","2502","1245","1257"
"6","3","0","1","4","5000","4","523","7665","3904","4267","0","4264","3","2038","1036","1193","0","2500","2500","1269","1231"
"12","3","0","1","4","5000","4","523","7300","3686","4106","0","4101","5","1955","987","1164","0","2531","2469","1273","1196"
"16","3","0","1","4","5000","4","523","6935","3611","4096","0","4089","7","1947","970","1179","0","2530","2470","1242","1228"
"1","3","0","1","4","5000","4","523","6935","3687","4133","0","4127","6","1986","942","1205","0","2533","2467","1222","1245"
"11","3","0","1","4","5000","4","523","7300","3818","4177","0","4173","4","2034","947","1196","0","2560","2440","1212","1228"
"7","3","0","1","4","5000","4","523","6935","3688","4152","0","4143","9","1993","950","1209","0","2550","2450","1196","1254"
"10","3","0","1","4","5000","4","523","7300","3834","4229","0","4223","6","1996","1015","1218","0","2476","2524","1264","1260"
"15","3","0","1","4","5000","4","523","8030","3917","4256","0","4250","6","2047","1015","1194","0","2523","2477","1254","1223"
"9","3","0","1","4","5000","4","523","7300","3914","4299","0","4292","7","1983","1072","1244","0","2426","2574","1293","1281"
"8","3","0","1","4","5000","4","523","7300","3865","4255","0","4249","6","2028","1003","1224","0","2493","2507","1254","1253"
"3","3","0","1","4","5000","4","523","7665","3911","4303","0","4300","3","2012","1051","1240","0","2464","2536","1274","1262"
"14","3","0","1","4","5000","4","523","7300","3782","4163","0","4157","6","1945","1013","1205","0","2498","2502","1249","1253"
"2","3","0","1","4","5000","4","523","6205","3296","3874","0","3865","9","1819","897","1158","0","2510","2490","1235","1255"
"4","3","0","1","4","5000","4","523","7665","3910","4280","0","4278","2","2035","1023","1222","0","2498","2502","1245","1257"
"6","3","0","1","4","5000","4","523","8030","4014","4341","0","4338","3","2082","1054","1205","0","2500","2500","1269","1231"
"5","3","0","1","4","5000","4","523","6935","3682","4135","0","4132","3","2015","934","1186","0","2546","2454","1230","1224"
"13","3","0","1","4","5000","4","523","6570","3599","4088","0","4084","4","1852","1006","1230","0","2398","2602","1318","1284"
"12","3","0","1","4","5000","4","523","7665","3812","4196","0","4187","9","2008","1019","1169","0","2531","2469","1273","1196"
"16","3","0","1","4","5000","4","523","7300","3773","4182","0","4177","5","2004","989","1189","0","2530","2470","1242","1228"
"1","3","0","1","4","5000","4","523","7300","3838","4222","0","4214","8","2040","968","1214","0","2533","2467","1222","1245"
"11","3","0","1","4","5000","4","523","7665","3936","4260","0","4254","6","2088","968","1204","0","2560","2440","1212","1228"
"7","3","0","1","4","5000","4","523","7300","3834","4231","0","4223","8","2039","977","1215","0","2550","2450","1196","1254"
"10","3","0","1","4","5000","4","523","7665","3950","4315","0","4309","6","2041","1042","1232","0","2476","2524","1264","1260"
"15","3","0","1","4","5000","4","523","8395","4001","4325","0","4321","4","2088","1036","1201","0","2523","2477","1254","1223"
"8","3","0","1","4","5000","4","523","7665","3985","4325","0","4321","4","2068","1026","1231","0","2493","2507","1254","1253"
"9","3","0","1","4","5000","4","523","7665","4033","4370","0","4367","3","2023","1096","1251","0","2426","2574","1293","1281"
"3","3","0","1","4","5000","4","523","8030","4019","4374","0","4373","1","2055","1074","1245","0","2464","2536","1274","1262"
"14","3","0","1","4","5000","4","523","7665","3904","4250","0","4246","4","1999","1036","1215","0","2498","2502","1249","1253"
"6","3","0","1","4","5000","4","523","8395","4105","4395","0","4392","3","2118","1067","1210","0","2500","2500","1269","1231"
"4","3","0","1","4","5000","4","523","8030","4026","4347","0","4347","0","2077","1040","1230","0","2498","2502","1245","1257"
"12","3","0","1","4","5000","4","523","8030","3937","4266","0","4257","9","2053","1038","1175","0","2531","2469","1273","1196"
"2","3","0","1","4","5000","4","523","6570","3475","3992","0","3983","9","1891","926","1175","0","2510","2490","1235","1255"
"5","3","0","1","4","5000","4","523","7300","3815","4208","0","4204","4","2058","955","1195","0","2546","2454","1230","1224"
"16","3","0","1","4","5000","4","523","7665","3893","4257","0","4252","5","2050","1005","1202","0","2530","2470","1242","1228"
"13","3","0","1","4","5000","4","523","6935","3752","4180","0","4177","3","1904","1034","1242","0","2398","2602","1318","1284"
"11","3","0","1","4","5000","4","523","8030","4044","4316","0","4312","4","2126","982","1208","0","2560","2440","1212","1228"
"1","3","0","1","4","5000","4","523","7665","3955","4296","0","4292","4","2086","987","1223","0","2533","2467","1222","1245"
"15","3","0","1","4","5000","4","523","8760","4104","4377","0","4374","3","2113","1057","1207","0","2523","2477","1254","1223"
"7","3","0","1","4","5000","4","523","7665","3963","4303","0","4301","2","2085","996","1222","0","2550","2450","1196","1254"
"10","3","0","1","4","5000","4","523","8030","4081","4380","0","4377","3","2079","1063","1238","0","2476","2524","1264","1260"
